,date,type,Is International,Unnamed: 0,callsign,typecode,origin,destination,firstseen,latitude_1,longitude_1,latitude_2,longitude_2,Departure Country,Arrival Country
1070,2019-10-12,passenger,1,281,281,262,281,281,281,281,281,281,281,281,281
1071,2019-10-13,cargo,0,12,12,10,12,12,12,12,12,12,12,12,12
1072,2019-10-13,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1073,2019-10-13,passenger,0,798,798,679,798,798,798,798,798,798,798,793,793
1074,2019-10-13,passenger,1,291,291,273,291,291,291,291,291,291,291,291,291
1075,2019-10-14,cargo,0,10,10,8,10,10,10,10,10,10,10,10,10
1076,2019-10-14,cargo,1,2,2,1,2,2,2,2,2,2,2,2,2
1077,2019-10-14,passenger,0,817,817,693,817,817,817,817,817,817,817,812,812
1078,2019-10-14,passenger,1,361,361,346,361,361,361,361,361,361,361,361,361
1079,2019-10-15,cargo,0,11,11,10,11,11,11,11,11,11,11,11,11
1080,2019-10-15,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1081,2019-10-15,passenger,0,803,803,679,803,803,803,803,803,803,803,796,795
1082,2019-10-15,passenger,1,370,370,350,370,370,370,370,370,370,370,370,370
1083,2019-10-16,cargo,0,16,16,15,16,16,16,16,16,16,16,16,16
1084,2019-10-16,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1085,2019-10-16,passenger,0,789,789,672,789,789,789,789,789,789,789,787,787
1086,2019-10-16,passenger,1,359,359,342,359,359,359,359,359,359,359,359,359
1087,2019-10-17,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
1088,2019-10-17,passenger,0,789,789,664,789,789,789,789,789,789,789,785,784
1089,2019-10-17,passenger,1,367,367,345,367,367,367,367,367,367,367,367,367
1090,2019-10-18,cargo,0,18,18,18,18,18,18,18,18,18,18,18,18
1091,2019-10-18,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1092,2019-10-18,passenger,0,821,821,705,821,821,821,821,821,821,821,816,816
1093,2019-10-18,passenger,1,379,379,351,379,379,379,379,379,379,379,379,379
1094,2019-10-19,cargo,0,19,19,17,19,19,19,19,19,19,19,19,19
1095,2019-10-19,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1096,2019-10-19,passenger,0,796,796,675,796,796,796,796,796,796,796,792,794
1097,2019-10-19,passenger,1,272,272,246,272,272,272,272,272,272,272,272,272
1098,2019-10-20,cargo,0,14,14,12,14,14,14,14,14,14,14,14,14
1099,2019-10-20,passenger,0,753,753,639,753,753,753,753,753,753,753,750,749
1100,2019-10-20,passenger,1,277,277,253,277,277,277,277,277,277,277,277,277
1101,2019-10-21,cargo,0,11,11,9,11,11,11,11,11,11,11,11,11
1102,2019-10-21,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
1103,2019-10-21,passenger,0,820,820,709,820,820,820,820,820,820,820,817,818
1104,2019-10-21,passenger,1,380,380,361,380,380,380,380,380,380,380,380,380
1105,2019-10-22,cargo,0,11,11,10,11,11,11,11,11,11,11,11,11
1106,2019-10-22,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1107,2019-10-22,passenger,0,785,785,669,785,785,785,785,785,785,785,782,781
1108,2019-10-22,passenger,1,360,360,326,360,360,360,360,360,360,360,360,360
1109,2019-10-23,cargo,0,19,19,18,19,19,19,19,19,19,19,19,19
1110,2019-10-23,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
1111,2019-10-23,passenger,0,792,792,678,792,792,792,792,792,792,792,788,787
1112,2019-10-23,passenger,1,363,363,328,363,363,363,363,363,363,363,363,363
1113,2019-10-24,cargo,0,16,16,15,16,16,16,16,16,16,16,16,16
1114,2019-10-24,passenger,0,788,788,678,788,788,788,788,788,788,788,781,782
1115,2019-10-24,passenger,1,371,371,336,371,371,371,371,371,371,371,371,371
1116,2019-10-25,cargo,0,16,16,14,16,16,16,16,16,16,16,16,16
1117,2019-10-25,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1118,2019-10-25,passenger,0,795,795,699,795,795,795,795,795,795,795,791,791
1119,2019-10-25,passenger,1,371,371,324,371,371,371,371,371,371,371,371,371
1120,2019-10-26,cargo,0,17,17,17,17,17,17,17,17,17,17,17,17
1121,2019-10-26,passenger,0,773,773,664,773,773,773,773,773,773,773,768,769
1122,2019-10-26,passenger,1,261,261,219,261,261,261,261,261,261,261,261,261
1123,2019-10-27,cargo,0,17,17,16,17,17,17,17,17,17,17,17,17
1124,2019-10-27,passenger,0,720,720,605,720,720,720,720,720,720,720,716,714
1125,2019-10-27,passenger,1,281,281,263,281,281,281,281,281,281,281,281,281
1126,2019-10-28,cargo,0,13,13,10,13,13,13,13,13,13,13,13,13
1127,2019-10-28,passenger,0,737,737,620,737,737,737,737,737,737,737,732,734
1128,2019-10-28,passenger,1,353,353,327,353,353,353,353,353,353,353,353,353
1129,2019-10-29,cargo,0,14,14,10,14,14,14,14,14,14,14,14,14
1130,2019-10-29,cargo,1,4,4,4,4,4,4,4,4,4,4,4,4
1131,2019-10-29,passenger,0,738,738,631,738,738,738,738,738,738,738,733,732
1132,2019-10-29,passenger,1,346,346,313,346,346,346,346,346,346,346,346,346
1133,2019-10-30,cargo,0,16,16,15,16,16,16,16,16,16,16,16,16
1134,2019-10-30,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1135,2019-10-30,passenger,0,741,741,628,741,741,741,741,741,741,741,737,736
1136,2019-10-30,passenger,1,374,374,349,374,374,374,374,374,374,374,374,374
1137,2019-10-31,cargo,0,12,12,12,12,12,12,12,12,12,12,12,12
1138,2019-10-31,passenger,0,731,731,622,731,731,731,731,731,731,731,727,727
1139,2019-10-31,passenger,1,340,340,304,340,340,340,340,340,340,340,340,340
1140,2019-11-01,cargo,0,15,15,14,15,15,15,15,15,15,15,15,15
1141,2019-11-01,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1142,2019-11-01,passenger,0,722,722,607,722,722,722,722,722,722,722,717,718
1143,2019-11-01,passenger,1,317,317,296,317,317,317,317,317,317,317,317,317
1144,2019-11-02,cargo,0,11,11,7,11,11,11,11,11,11,11,11,11
1145,2019-11-02,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1146,2019-11-02,passenger,0,680,680,585,680,680,680,680,680,680,680,677,677
1147,2019-11-02,passenger,1,247,247,219,247,247,247,247,247,247,247,247,247
1148,2019-11-03,cargo,0,16,16,15,16,16,16,16,16,16,16,16,16
1149,2019-11-03,passenger,0,720,720,608,720,720,720,720,720,720,720,716,717
1150,2019-11-03,passenger,1,287,287,270,287,287,287,287,287,287,287,287,287
1151,2019-11-04,cargo,0,10,10,10,10,10,10,10,10,10,10,10,10
1152,2019-11-04,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1153,2019-11-04,passenger,0,775,775,659,775,775,775,775,775,775,775,770,770
1154,2019-11-04,passenger,1,371,371,348,371,371,371,371,371,371,371,371,371
1155,2019-11-05,cargo,0,9,9,7,9,9,9,9,9,9,9,9,9
1156,2019-11-05,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
1157,2019-11-05,passenger,0,761,761,650,761,761,761,761,761,761,761,752,752
1158,2019-11-05,passenger,1,347,347,308,347,347,347,347,347,347,347,347,347
1159,2019-11-06,cargo,0,14,14,11,14,14,14,14,14,14,14,14,14
1160,2019-11-06,cargo,1,2,2,1,2,2,2,2,2,2,2,2,2
1161,2019-11-06,passenger,0,763,763,648,763,763,763,763,763,763,763,757,755
1162,2019-11-06,passenger,1,364,364,322,364,364,364,364,364,364,364,364,364
1163,2019-11-07,cargo,0,13,13,12,13,13,13,13,13,13,13,13,13
1164,2019-11-07,passenger,0,407,407,346,407,407,407,407,407,407,407,400,400
1165,2019-11-07,passenger,1,93,93,83,93,93,93,93,93,93,93,93,93
1166,2019-11-08,cargo,0,17,17,16,17,17,17,17,17,17,17,17,17
1167,2019-11-08,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1168,2019-11-08,passenger,0,430,430,359,430,430,430,430,430,430,430,423,425
1169,2019-11-08,passenger,1,77,77,66,77,77,77,77,77,77,77,77,77
1170,2019-11-09,cargo,0,18,18,15,18,18,18,18,18,18,18,18,18
1171,2019-11-09,cargo,1,2,2,0,2,2,2,2,2,2,2,2,2
1172,2019-11-09,passenger,0,690,690,596,690,690,690,690,690,690,690,685,685
1173,2019-11-09,passenger,1,250,250,231,250,250,250,250,250,250,250,250,250
1174,2019-11-10,cargo,0,19,19,17,19,19,19,19,19,19,19,19,19
1175,2019-11-10,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1176,2019-11-10,passenger,0,687,687,589,687,687,687,687,687,687,687,684,682
1177,2019-11-10,passenger,1,279,279,253,279,279,279,279,279,279,279,279,279
1178,2019-11-11,cargo,0,11,11,10,11,11,11,11,11,11,11,11,11
1179,2019-11-11,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1180,2019-11-11,passenger,0,769,769,655,769,769,769,769,769,769,769,763,764
1181,2019-11-11,passenger,1,364,364,333,364,364,364,364,364,364,364,364,364
1182,2019-11-12,cargo,0,10,10,8,10,10,10,10,10,10,10,10,10
1183,2019-11-12,passenger,0,755,755,636,755,755,755,755,755,755,755,750,752
1184,2019-11-12,passenger,1,350,350,319,350,350,350,350,350,350,350,350,350
1185,2019-11-13,cargo,0,19,19,15,19,19,19,19,19,19,19,19,19
1186,2019-11-13,cargo,1,2,2,1,2,2,2,2,2,2,2,2,2
1187,2019-11-13,passenger,0,765,765,650,765,765,765,765,765,765,765,763,761
1188,2019-11-13,passenger,1,372,372,343,372,372,372,372,372,372,372,372,372
1189,2019-11-14,cargo,0,13,13,12,13,13,13,13,13,13,13,13,13
1190,2019-11-14,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1191,2019-11-14,passenger,0,759,759,649,759,759,759,759,759,759,759,751,753
1192,2019-11-14,passenger,1,367,367,345,367,367,367,367,367,367,367,367,367
1193,2019-11-15,cargo,0,15,15,15,15,15,15,15,15,15,15,15,15
1194,2019-11-15,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1195,2019-11-15,passenger,0,750,750,642,750,750,750,750,750,750,750,746,746
1196,2019-11-15,passenger,1,360,360,341,360,360,360,360,360,360,360,360,360
1197,2019-11-16,cargo,0,19,19,19,19,19,19,19,19,19,19,19,19
1198,2019-11-16,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
1199,2019-11-16,passenger,0,692,692,579,692,692,692,692,692,692,692,691,691
1200,2019-11-16,passenger,1,257,257,234,257,257,257,257,257,257,257,257,257
1201,2019-11-17,cargo,0,14,14,12,14,14,14,14,14,14,14,14,14
1202,2019-11-17,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
1203,2019-11-17,passenger,0,699,699,597,699,699,699,699,699,699,699,697,698
1204,2019-11-17,passenger,1,271,271,255,271,271,271,271,271,271,271,271,271
1205,2019-11-18,cargo,0,12,12,10,12,12,12,12,12,12,12,12,12
1206,2019-11-18,passenger,0,779,779,675,779,779,779,779,779,779,779,775,773
1207,2019-11-18,passenger,1,364,364,321,364,364,364,364,364,364,364,364,364
1208,2019-11-19,cargo,0,11,11,10,11,11,11,11,11,11,11,11,11
1209,2019-11-19,passenger,0,748,748,630,748,748,748,748,748,748,748,743,745
1210,2019-11-19,passenger,1,364,364,335,364,364,364,364,364,364,364,364,364
1211,2019-11-20,cargo,0,14,14,13,14,14,14,14,14,14,14,14,14
1212,2019-11-20,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1213,2019-11-20,passenger,0,755,755,627,755,755,755,755,755,755,755,752,752
1214,2019-11-20,passenger,1,376,376,351,376,376,376,376,376,376,376,376,376
1215,2019-11-21,cargo,0,9,9,9,9,9,9,9,9,9,9,9,9
1216,2019-11-21,passenger,0,754,754,639,754,754,754,754,754,754,754,749,749
1217,2019-11-21,passenger,1,374,374,337,374,374,374,374,374,374,374,374,374
1218,2019-11-22,cargo,0,14,14,13,14,14,14,14,14,14,14,14,14
1219,2019-11-22,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1220,2019-11-22,passenger,0,742,742,633,742,742,742,742,742,742,742,736,735
1221,2019-11-22,passenger,1,375,375,352,375,375,375,375,375,375,375,375,375
1222,2019-11-23,cargo,0,17,17,13,17,17,17,17,17,17,17,17,17
1223,2019-11-23,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1224,2019-11-23,passenger,0,666,666,569,666,666,666,666,666,666,666,661,664
1225,2019-11-23,passenger,1,239,239,220,239,239,239,239,239,239,239,239,239
1226,2019-11-24,cargo,0,16,16,14,16,16,16,16,16,16,16,16,16
1227,2019-11-24,passenger,0,703,703,579,703,703,703,703,703,703,703,698,699
1228,2019-11-24,passenger,1,285,285,268,285,285,285,285,285,285,285,285,285
1229,2019-11-25,cargo,0,14,14,13,14,14,14,14,14,14,14,14,14
1230,2019-11-25,passenger,0,723,723,605,723,723,723,723,723,723,723,719,717
1231,2019-11-25,passenger,1,364,364,334,364,364,364,364,364,364,364,364,364
1232,2019-11-26,cargo,0,12,12,9,12,12,12,12,12,12,12,12,12
1233,2019-11-26,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1234,2019-11-26,passenger,0,732,732,616,732,732,732,732,732,732,732,726,727
1235,2019-11-26,passenger,1,379,379,352,379,379,379,379,379,379,379,379,379
1236,2019-11-27,cargo,0,16,16,14,16,16,16,16,16,16,16,16,16
1237,2019-11-27,cargo,1,3,3,2,3,3,3,3,3,3,3,3,3
1238,2019-11-27,passenger,0,734,734,629,734,734,734,734,734,734,734,729,730
1239,2019-11-27,passenger,1,389,389,348,389,389,389,389,389,389,389,389,389
1240,2019-11-28,cargo,0,10,10,9,10,10,10,10,10,10,10,10,10
1241,2019-11-28,passenger,0,732,732,609,732,732,732,732,732,732,732,727,726
1242,2019-11-28,passenger,1,386,386,358,386,386,386,386,386,386,386,386,386
1243,2019-11-29,cargo,0,19,19,18,19,19,19,19,19,19,19,19,19
1244,2019-11-29,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1245,2019-11-29,passenger,0,731,731,607,731,731,731,731,731,731,731,725,725
1246,2019-11-29,passenger,1,369,369,344,369,369,369,369,369,369,369,369,369
1247,2019-11-30,cargo,0,18,18,16,18,18,18,18,18,18,18,18,18
1248,2019-11-30,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1249,2019-11-30,passenger,0,683,683,583,683,683,683,683,683,683,683,678,678
1250,2019-11-30,passenger,1,246,246,213,246,246,246,246,246,246,246,246,246
1251,2019-12-01,cargo,0,11,11,10,11,11,11,11,11,11,11,11,11
1252,2019-12-01,cargo,1,1,1,0,1,1,1,1,1,1,1,1,1
1253,2019-12-01,passenger,0,642,642,541,642,642,642,642,642,642,642,638,638
1254,2019-12-01,passenger,1,287,287,254,287,287,287,287,287,287,287,287,287
1255,2019-12-02,cargo,0,12,12,9,12,12,12,12,12,12,12,12,12
1256,2019-12-02,passenger,0,736,736,651,736,736,736,736,736,736,736,732,733
1257,2019-12-02,passenger,1,365,365,336,365,365,365,365,365,365,365,365,365
1258,2019-12-03,cargo,0,11,11,11,11,11,11,11,11,11,11,11,11
1259,2019-12-03,passenger,0,724,724,640,724,724,724,724,724,724,724,720,721
1260,2019-12-03,passenger,1,359,359,324,359,359,359,359,359,359,359,359,359
1261,2019-12-04,cargo,0,14,14,13,14,14,14,14,14,14,14,14,14
1262,2019-12-04,cargo,1,2,2,1,2,2,2,2,2,2,2,2,2
1263,2019-12-04,passenger,0,725,725,625,725,725,725,725,725,725,725,720,719
1264,2019-12-04,passenger,1,383,383,366,383,383,383,383,383,383,383,383,383
1265,2019-12-05,cargo,0,13,13,11,13,13,13,13,13,13,13,13,13
1266,2019-12-05,passenger,0,735,735,646,735,735,735,735,735,735,735,728,728
1267,2019-12-05,passenger,1,381,381,347,381,381,381,381,381,381,381,381,381
1268,2019-12-06,cargo,0,18,18,17,18,18,18,18,18,18,18,18,18
1269,2019-12-06,passenger,0,733,733,622,733,733,733,733,733,733,733,727,728
1270,2019-12-06,passenger,1,349,349,327,349,349,349,349,349,349,349,349,349
1271,2019-12-07,cargo,0,13,13,12,13,13,13,13,13,13,13,13,13
1272,2019-12-07,cargo,1,3,3,2,3,3,3,3,3,3,3,3,3
1273,2019-12-07,passenger,0,668,668,583,668,668,668,668,668,668,668,664,665
1274,2019-12-07,passenger,1,264,264,236,264,264,264,264,264,264,264,264,264
1275,2019-12-08,cargo,0,17,17,15,17,17,17,17,17,17,17,17,17
1276,2019-12-08,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1277,2019-12-08,passenger,0,719,719,613,719,719,719,719,719,719,719,715,712
1278,2019-12-08,passenger,1,276,276,265,276,276,276,276,276,276,276,276,276
1279,2019-12-09,cargo,0,11,11,8,11,11,11,11,11,11,11,11,11
1280,2019-12-09,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1281,2019-12-09,passenger,0,780,780,671,780,780,780,780,780,780,780,774,774
1282,2019-12-09,passenger,1,373,373,350,373,373,373,373,373,373,373,373,373
1283,2019-12-10,cargo,0,12,12,10,12,12,12,12,12,12,12,12,12
1284,2019-12-10,passenger,0,719,719,633,719,719,719,719,719,719,719,715,715
1285,2019-12-10,passenger,1,373,373,348,373,373,373,373,373,373,373,373,373
1286,2019-12-11,cargo,0,15,15,14,15,15,15,15,15,15,15,15,15
1287,2019-12-11,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1288,2019-12-11,passenger,0,766,766,674,766,766,766,766,766,766,766,760,761
1289,2019-12-11,passenger,1,381,381,348,381,381,381,381,381,381,381,381,381
1290,2019-12-12,cargo,0,14,14,13,14,14,14,14,14,14,14,14,14
1291,2019-12-12,passenger,0,759,759,656,759,759,759,759,759,759,759,753,754
1292,2019-12-12,passenger,1,365,365,344,365,365,365,365,365,365,365,365,365
1293,2019-12-13,cargo,0,10,10,10,10,10,10,10,10,10,10,10,10
1294,2019-12-13,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1295,2019-12-13,passenger,0,709,709,609,709,709,709,709,709,709,709,705,706
1296,2019-12-13,passenger,1,359,359,339,359,359,359,359,359,359,359,359,359
1297,2019-12-15,cargo,0,17,17,15,17,17,17,17,17,17,17,17,17
1298,2019-12-15,passenger,0,715,715,606,715,715,715,715,715,715,715,710,709
1299,2019-12-15,passenger,1,261,261,237,261,261,261,261,261,261,261,261,261
1300,2019-12-16,cargo,0,12,12,10,12,12,12,12,12,12,12,12,12
1301,2019-12-16,passenger,0,762,762,662,762,762,762,762,762,762,762,756,756
1302,2019-12-16,passenger,1,364,364,319,364,364,364,364,364,364,364,364,364
1303,2019-12-17,cargo,0,5,5,5,5,5,5,5,5,5,5,5,5
1304,2019-12-17,passenger,0,692,692,589,692,692,692,692,692,692,692,684,685
1305,2019-12-17,passenger,1,368,368,336,368,368,368,368,368,368,368,368,368
1306,2019-12-18,cargo,0,16,16,15,16,16,16,16,16,16,16,16,16
1307,2019-12-18,cargo,1,2,2,1,2,2,2,2,2,2,2,2,2
1308,2019-12-18,passenger,0,754,754,646,754,754,754,754,754,754,754,748,749
1309,2019-12-18,passenger,1,369,369,345,369,369,369,369,369,369,369,369,369
1310,2019-12-19,cargo,0,13,13,12,13,13,13,13,13,13,13,13,13
1311,2019-12-19,passenger,0,789,789,690,789,789,789,789,789,789,789,783,781
1312,2019-12-19,passenger,1,370,370,336,370,370,370,370,370,370,370,370,370
1313,2019-12-20,cargo,0,19,19,16,19,19,19,19,19,19,19,19,19
1314,2019-12-20,passenger,0,800,800,690,800,800,800,800,800,800,800,794,795
1315,2019-12-20,passenger,1,371,371,351,371,371,371,371,371,371,371,371,371
1316,2019-12-21,cargo,0,6,6,5,6,6,6,6,6,6,6,6,6
1317,2019-12-21,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1318,2019-12-21,passenger,0,653,653,559,653,653,653,653,653,653,653,647,649
1319,2019-12-21,passenger,1,259,259,235,259,259,259,259,259,259,259,259,259
1320,2019-12-22,cargo,0,16,16,16,16,16,16,16,16,16,16,16,16
1321,2019-12-22,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1322,2019-12-22,passenger,0,743,743,626,743,743,743,743,743,743,743,738,736
1323,2019-12-22,passenger,1,266,266,242,266,266,266,266,266,266,266,266,266
1324,2019-12-23,cargo,0,10,10,8,10,10,10,10,10,10,10,10,10
1325,2019-12-23,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1326,2019-12-23,passenger,0,725,725,619,725,725,725,725,725,725,725,720,720
1327,2019-12-23,passenger,1,321,321,288,321,321,321,321,321,321,321,321,321
1328,2019-12-24,cargo,0,10,10,9,10,10,10,10,10,10,10,10,10
1329,2019-12-24,passenger,0,349,349,289,349,349,349,349,349,349,349,345,347
1330,2019-12-24,passenger,1,168,168,137,168,168,168,168,168,168,168,168,168
1331,2019-12-25,cargo,0,12,12,10,12,12,12,12,12,12,12,12,12
1332,2019-12-25,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1333,2019-12-25,passenger,0,324,324,269,324,324,324,324,324,324,324,321,321
1334,2019-12-25,passenger,1,158,158,139,158,158,158,158,158,158,158,158,158
1335,2019-12-26,cargo,0,10,10,9,10,10,10,10,10,10,10,10,10
1336,2019-12-26,passenger,0,495,495,414,495,495,495,495,495,495,495,492,491
1337,2019-12-26,passenger,1,216,216,187,216,216,216,216,216,216,216,216,216
1338,2019-12-27,cargo,0,3,3,3,3,3,3,3,3,3,3,3,3
1339,2019-12-27,passenger,0,501,501,415,501,501,501,501,501,501,501,496,496
1340,2019-12-27,passenger,1,222,222,197,222,222,222,222,222,222,222,222,222
1341,2019-12-28,cargo,0,6,6,6,6,6,6,6,6,6,6,6,6
1342,2019-12-28,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1343,2019-12-28,passenger,0,543,543,460,543,543,543,543,543,543,543,537,539
1344,2019-12-28,passenger,1,181,181,158,181,181,181,181,181,181,181,181,181
1345,2019-12-29,cargo,0,7,7,6,7,7,7,7,7,7,7,7,7
1346,2019-12-29,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1347,2019-12-29,passenger,0,556,556,477,556,556,556,556,556,556,556,553,553
1348,2019-12-29,passenger,1,197,197,172,197,197,197,197,197,197,197,197,197
1349,2019-12-30,cargo,0,3,3,2,3,3,3,3,3,3,3,3,3
1350,2019-12-30,passenger,0,545,545,470,545,545,545,545,545,545,545,543,542
1351,2019-12-30,passenger,1,257,257,220,257,257,257,257,257,257,257,257,257
1352,2019-12-31,cargo,0,4,4,4,4,4,4,4,4,4,4,4,4
1353,2019-12-31,passenger,0,325,325,281,325,325,325,325,325,325,325,323,323
1354,2019-12-31,passenger,1,154,154,136,154,154,154,154,154,154,154,154,154
1355,2020-01-01,cargo,0,4,4,4,4,4,4,4,4,4,4,4,4
1356,2020-01-01,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1357,2020-01-01,passenger,0,408,408,408,408,408,408,408,408,408,408,407,406
1358,2020-01-01,passenger,1,149,149,149,149,149,149,149,149,149,149,149,149
1359,2020-01-02,passenger,0,596,596,596,596,596,596,596,596,596,596,591,591
1360,2020-01-02,passenger,1,259,259,259,259,259,259,259,259,259,259,259,259
1361,2020-01-03,cargo,0,4,4,4,4,4,4,4,4,4,4,4,4
1362,2020-01-03,passenger,0,690,690,690,690,690,690,690,690,690,690,685,685
1363,2020-01-03,passenger,1,247,247,247,247,247,247,247,247,247,247,247,247
1364,2020-01-04,cargo,0,7,7,7,7,7,7,7,7,7,7,7,7
1365,2020-01-04,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1366,2020-01-04,passenger,0,665,665,665,665,665,665,665,665,665,665,659,660
1367,2020-01-04,passenger,1,206,206,206,206,206,206,206,206,206,206,206,206
1368,2020-01-05,cargo,0,9,9,9,9,9,9,9,9,9,9,9,9
1369,2020-01-05,cargo,1,3,3,3,3,3,3,3,3,3,3,3,3
1370,2020-01-05,passenger,0,683,683,683,683,683,683,683,683,683,683,677,676
1371,2020-01-05,passenger,1,242,242,242,242,242,242,242,242,242,242,242,242
1372,2020-01-06,cargo,0,5,5,5,5,5,5,5,5,5,5,5,5
1373,2020-01-06,passenger,0,694,694,694,694,694,694,694,694,694,694,686,686
1374,2020-01-06,passenger,1,315,315,315,315,315,315,315,315,315,315,315,315
1375,2020-01-07,cargo,0,3,3,3,3,3,3,3,3,3,3,3,3
1376,2020-01-07,passenger,0,624,624,624,624,624,624,624,624,624,624,617,618
1377,2020-01-07,passenger,1,306,306,306,306,306,306,306,306,306,306,306,306
1378,2020-01-08,cargo,0,9,9,9,9,9,9,9,9,9,9,9,9
1379,2020-01-08,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1380,2020-01-08,passenger,0,701,701,701,701,701,701,701,701,701,701,695,695
1381,2020-01-08,passenger,1,313,313,313,313,313,313,313,313,313,313,313,313
1382,2020-01-09,cargo,0,6,6,6,6,6,6,6,6,6,6,6,6
1383,2020-01-09,passenger,0,677,677,677,677,677,677,677,677,677,677,671,671
1384,2020-01-09,passenger,1,322,322,322,322,322,322,322,322,322,322,322,322
1385,2020-01-10,cargo,0,13,13,13,13,13,13,13,13,13,13,13,13
1386,2020-01-10,passenger,0,699,699,699,699,699,699,699,699,699,699,693,694
1387,2020-01-10,passenger,1,317,317,317,317,317,317,317,317,317,317,317,317
1388,2020-01-11,cargo,0,10,10,10,10,10,10,10,10,10,10,10,10
1389,2020-01-11,passenger,0,650,650,650,650,650,650,650,650,650,650,646,647
1390,2020-01-11,passenger,1,225,225,225,225,225,225,225,225,225,225,225,225
1391,2020-01-12,cargo,0,8,8,8,8,8,8,8,8,8,8,8,8
1392,2020-01-12,passenger,0,633,633,633,633,633,633,633,633,633,633,626,625
1393,2020-01-12,passenger,1,266,266,266,266,266,266,266,266,266,266,266,266
1394,2020-01-13,cargo,0,8,8,8,8,8,8,8,8,8,8,8,8
1395,2020-01-13,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1396,2020-01-13,passenger,0,733,733,733,733,733,733,733,733,733,733,726,727
1397,2020-01-13,passenger,1,344,344,344,344,344,344,344,344,344,344,344,344
1398,2020-01-14,cargo,0,10,10,10,10,10,10,10,10,10,10,10,10
1399,2020-01-14,passenger,0,665,665,665,665,665,665,665,665,665,665,659,658
1400,2020-01-14,passenger,1,335,335,335,335,335,335,335,335,335,335,335,335
1401,2020-01-15,cargo,0,12,12,12,12,12,12,12,12,12,12,12,12
1402,2020-01-15,cargo,1,1,1,1,1,1,1,1,1,1,1,1,1
1403,2020-01-15,passenger,0,720,720,720,720,720,720,720,720,720,720,712,712
1404,2020-01-15,passenger,1,337,337,337,337,337,337,337,337,337,337,337,337
1405,2020-01-16,cargo,0,12,12,12,12,12,12,12,12,12,12,12,12
1406,2020-01-16,cargo,1,2,2,2,2,2,2,2,2,2,2,2,2
1407,2020-01-16,passenger,0,710,710,710,710,710,710,710,710,710,710,701,702
1408,2020-01-16,passenger,1,359,359,359,359,359,359,359,359,359,359,359,359
1409,2020-01-17,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
1410,2020-01-17,passenger,0,719,719,719,719,719,719,719,719,719,719,714,714
1411,2020-01-17,passenger,1,346,346,346,346,346,346,346,346,346,346,346,346
1412,2020-01-18,cargo,0,14,14,14,14,14,14,14,14,14,14,14,14
1413,2020-01-18,passenger,0,631,631,631,631,631,631,631,631,631,631,628,627
1414,2020-01-18,passenger,1,246,246,246,246,246,246,246,246,246,246,246,246
1415,2020-01-19,cargo,0,8,8,8,8,8,8,8,8,8,8,8,8
1416,2020-01-19,passenger,0,619,619,619,619,619,619,619,619,619,619,614,614
1417,2020-01-19,passenger,1,261,261,261,261,261,261,261,261,261,261,261,261
