,date,type,Is International,Unnamed: 0,callsign,typecode,origin,destination,firstseen,latitude_1,longitude_1,latitude_2,longitude_2,Departure Country,Arrival Country
1070,2020-06-20,passenger,0,160,160,120,160,160,160,160,160,160,160,160,160
1071,2020-06-20,passenger,1,55,55,47,55,55,55,55,55,55,55,55,55
1072,2020-06-21,passenger,0,150,150,108,150,150,150,150,150,150,150,150,150
1073,2020-06-21,passenger,1,50,50,43,50,50,50,50,50,50,50,50,50
1074,2020-06-22,passenger,0,170,170,129,170,170,170,170,170,170,170,169,169
1075,2020-06-22,passenger,1,71,71,58,71,71,71,71,71,71,71,71,71
1076,2020-06-23,passenger,0,159,159,118,159,159,159,159,159,159,159,159,159
1077,2020-06-23,passenger,1,63,63,56,63,63,63,63,63,63,63,63,63
1078,2020-06-24,passenger,0,164,164,124,164,164,164,164,164,164,164,163,163
1079,2020-06-24,passenger,1,73,73,63,73,73,73,73,73,73,73,73,73
1080,2020-06-25,passenger,0,174,174,124,174,174,174,174,174,174,174,173,173
1081,2020-06-25,passenger,1,72,72,64,72,72,72,72,72,72,72,72,72
1082,2020-06-26,passenger,0,173,173,124,173,173,173,173,173,173,173,172,172
1083,2020-06-26,passenger,1,78,78,69,78,78,78,78,78,78,78,78,78
1084,2020-06-27,passenger,0,162,162,115,162,162,162,162,162,162,162,162,162
1085,2020-06-27,passenger,1,62,62,55,62,62,62,62,62,62,62,62,62
1086,2020-06-28,passenger,0,152,152,123,152,152,152,152,152,152,152,151,151
1087,2020-06-28,passenger,1,58,58,48,58,58,58,58,58,58,58,58,58
1088,2020-06-29,passenger,0,176,176,139,176,176,176,176,176,176,176,175,175
1089,2020-06-29,passenger,1,64,64,54,64,64,64,64,64,64,64,64,64
1090,2020-06-30,passenger,0,160,160,124,160,160,160,160,160,160,160,160,160
1091,2020-06-30,passenger,1,71,71,64,71,71,71,71,71,71,71,71,71
1092,2020-07-01,passenger,0,217,217,217,217,217,217,217,217,217,217,216,216
1093,2020-07-01,passenger,1,95,95,95,95,95,95,95,95,95,95,95,95
1094,2020-07-02,passenger,0,241,241,241,241,241,241,241,241,241,241,240,240
1095,2020-07-02,passenger,1,95,95,95,95,95,95,95,95,95,95,95,95
1096,2020-07-03,passenger,0,249,249,249,249,249,249,249,249,249,249,248,248
1097,2020-07-03,passenger,1,106,106,106,106,106,106,106,106,106,106,106,106
1098,2020-07-04,passenger,0,239,239,239,239,239,239,239,239,239,239,239,239
1099,2020-07-04,passenger,1,74,74,74,74,74,74,74,74,74,74,74,74
1100,2020-07-05,passenger,0,251,251,251,251,251,251,251,251,251,251,250,250
1101,2020-07-05,passenger,1,77,77,77,77,77,77,77,77,77,77,77,77
1102,2020-07-06,passenger,0,271,271,271,271,271,271,271,271,271,271,271,271
1103,2020-07-06,passenger,1,94,94,94,94,94,94,94,94,94,94,94,94
1104,2020-07-07,passenger,0,229,229,229,229,229,229,229,229,229,229,229,229
1105,2020-07-07,passenger,1,96,96,96,96,96,96,96,96,96,96,96,96
1106,2020-07-08,passenger,0,240,240,240,240,240,240,240,240,240,240,240,240
1107,2020-07-08,passenger,1,102,102,102,102,102,102,102,102,102,102,102,102
1108,2020-07-09,passenger,0,248,248,248,248,248,248,248,248,248,248,247,247
1109,2020-07-09,passenger,1,107,107,107,107,107,107,107,107,107,107,107,107
1110,2020-07-10,passenger,0,255,255,255,255,255,255,255,255,255,255,255,255
1111,2020-07-10,passenger,1,97,97,97,97,97,97,97,97,97,97,97,97
1112,2020-07-11,passenger,0,258,258,258,258,258,258,258,258,258,258,258,258
1113,2020-07-11,passenger,1,69,69,69,69,69,69,69,69,69,69,69,69
1114,2020-07-12,passenger,0,256,256,256,256,256,256,256,256,256,256,255,255
1115,2020-07-12,passenger,1,75,75,75,75,75,75,75,75,75,75,75,75
1116,2020-07-13,passenger,0,265,265,265,265,265,265,265,265,265,265,264,264
1117,2020-07-13,passenger,1,94,94,94,94,94,94,94,94,94,94,94,94
1118,2020-07-14,passenger,0,238,238,238,238,238,238,238,238,238,238,238,238
1119,2020-07-14,passenger,1,97,97,97,97,97,97,97,97,97,97,97,97
1120,2020-07-15,passenger,0,252,252,252,252,252,252,252,252,252,252,252,252
1121,2020-07-15,passenger,1,103,103,102,103,103,103,103,103,103,103,103,103
1122,2020-07-16,passenger,0,258,258,258,258,258,258,258,258,258,258,257,257
1123,2020-07-16,passenger,1,105,105,105,105,105,105,105,105,105,105,105,105
1124,2020-07-17,passenger,0,280,280,279,280,280,280,280,280,280,280,280,280
1125,2020-07-17,passenger,1,111,111,111,111,111,111,111,111,111,111,111,111
1126,2020-07-18,passenger,0,260,260,260,260,260,260,260,260,260,260,260,260
1127,2020-07-18,passenger,1,87,87,87,87,87,87,87,87,87,87,87,87
1128,2020-07-19,passenger,0,249,249,248,249,249,249,249,249,249,249,248,248
1129,2020-07-19,passenger,1,88,88,88,88,88,88,88,88,88,88,88,88
1130,2020-07-20,passenger,0,273,273,273,273,273,273,273,273,273,273,273,273
1131,2020-07-20,passenger,1,103,103,103,103,103,103,103,103,103,103,103,103
1132,2020-07-21,passenger,0,243,243,242,243,243,243,243,243,243,243,243,243
1133,2020-07-21,passenger,1,100,100,100,100,100,100,100,100,100,100,100,100
1134,2020-07-22,passenger,0,240,240,239,240,240,240,240,240,240,240,240,240
1135,2020-07-22,passenger,1,115,115,115,115,115,115,115,115,115,115,115,115
1136,2020-07-23,passenger,0,232,232,232,232,232,232,232,232,232,232,232,232
1137,2020-07-23,passenger,1,109,109,109,109,109,109,109,109,109,109,109,109
1138,2020-07-24,passenger,0,285,285,285,285,285,285,285,285,285,285,285,285
1139,2020-07-24,passenger,1,110,110,110,110,110,110,110,110,110,110,110,110
1140,2020-07-25,passenger,0,280,280,279,280,280,280,280,280,280,280,280,280
1141,2020-07-25,passenger,1,90,90,86,90,90,90,90,90,90,90,90,90
1142,2020-07-26,passenger,0,280,280,280,280,280,280,280,280,280,280,279,279
1143,2020-07-26,passenger,1,83,83,83,83,83,83,83,83,83,83,83,83
1144,2020-07-27,passenger,0,276,276,276,276,276,276,276,276,276,276,276,276
1145,2020-07-27,passenger,1,113,113,113,113,113,113,113,113,113,113,113,113
1146,2020-07-28,passenger,0,239,239,239,239,239,239,239,239,239,239,239,239
1147,2020-07-28,passenger,1,107,107,107,107,107,107,107,107,107,107,107,107
1148,2020-07-29,passenger,0,245,245,244,245,245,245,245,245,245,245,245,245
1149,2020-07-29,passenger,1,109,109,109,109,109,109,109,109,109,109,109,109
1150,2020-07-30,passenger,0,217,217,217,217,217,217,217,217,217,217,216,216
1151,2020-07-30,passenger,1,100,100,100,100,100,100,100,100,100,100,100,100
1152,2020-07-31,passenger,0,278,278,277,278,278,278,278,278,278,278,278,278
1153,2020-07-31,passenger,1,112,112,112,112,112,112,112,112,112,112,112,112
1154,2020-08-01,passenger,0,316,316,316,316,316,316,316,316,316,316,316,316
1155,2020-08-01,passenger,1,85,85,85,85,85,85,85,85,85,85,85,85
1156,2020-08-02,passenger,0,323,323,323,323,323,323,323,323,323,323,322,322
1157,2020-08-02,passenger,1,83,83,83,83,83,83,83,83,83,83,83,83
1158,2020-08-03,passenger,0,310,310,310,310,310,310,310,310,310,310,310,310
1159,2020-08-03,passenger,1,114,114,114,114,114,114,114,114,114,114,114,114
1160,2020-08-04,passenger,0,263,263,262,263,263,263,263,263,263,263,262,262
1161,2020-08-04,passenger,1,116,116,116,116,116,116,116,116,116,116,116,116
1162,2020-08-05,passenger,0,283,283,283,283,283,283,283,283,283,283,283,283
1163,2020-08-05,passenger,1,126,126,126,126,126,126,126,126,126,126,126,126
1164,2020-08-06,passenger,0,275,275,275,275,275,275,275,275,275,275,275,275
1165,2020-08-06,passenger,1,108,108,108,108,108,108,108,108,108,108,108,108
1166,2020-08-07,passenger,0,308,308,308,308,308,308,308,308,308,308,308,308
1167,2020-08-07,passenger,1,101,101,101,101,101,101,101,101,101,101,101,101
1168,2020-08-08,passenger,0,304,304,304,304,304,304,304,304,304,304,304,304
1169,2020-08-08,passenger,1,84,84,82,84,84,84,84,84,84,84,84,84
1170,2020-08-09,passenger,0,314,314,313,314,314,314,314,314,314,314,314,314
1171,2020-08-09,passenger,1,90,90,90,90,90,90,90,90,90,90,90,90
1172,2020-08-10,passenger,0,298,298,298,298,298,298,298,298,298,298,298,298
1173,2020-08-10,passenger,1,111,111,111,111,111,111,111,111,111,111,111,111
1174,2020-08-11,passenger,0,265,265,264,265,265,265,265,265,265,265,265,265
1175,2020-08-11,passenger,1,109,109,109,109,109,109,109,109,109,109,109,109
1176,2020-08-12,passenger,0,284,284,283,284,284,284,284,284,284,284,284,284
1177,2020-08-12,passenger,1,114,114,114,114,114,114,114,114,114,114,114,114
1178,2020-08-13,passenger,0,275,275,274,275,275,275,275,275,275,275,275,275
1179,2020-08-13,passenger,1,116,116,116,116,116,116,116,116,116,116,116,116
1180,2020-08-14,passenger,0,312,312,312,312,312,312,312,312,312,312,312,312
1181,2020-08-14,passenger,1,115,115,115,115,115,115,115,115,115,115,115,115
1182,2020-08-15,passenger,0,267,267,266,267,267,267,267,267,267,267,267,267
1183,2020-08-15,passenger,1,71,71,68,71,71,71,71,71,71,71,71,71
1184,2020-08-16,passenger,0,327,327,327,327,327,327,327,327,327,327,327,327
1185,2020-08-16,passenger,1,87,87,87,87,87,87,87,87,87,87,87,87
1186,2020-08-17,passenger,0,315,315,315,315,315,315,315,315,315,315,315,315
1187,2020-08-17,passenger,1,107,107,107,107,107,107,107,107,107,107,107,107
1188,2020-08-18,passenger,0,256,256,256,256,256,256,256,256,256,256,256,256
1189,2020-08-18,passenger,1,99,99,99,99,99,99,99,99,99,99,99,99
1190,2020-08-19,passenger,0,276,276,276,276,276,276,276,276,276,276,276,276
1191,2020-08-19,passenger,1,103,103,102,103,103,103,103,103,103,103,103,103
1192,2020-08-20,passenger,0,276,276,276,276,276,276,276,276,276,276,276,276
1193,2020-08-20,passenger,1,114,114,114,114,114,114,114,114,114,114,114,114
1194,2020-08-21,passenger,0,308,308,308,308,308,308,308,308,308,308,308,308
1195,2020-08-21,passenger,1,108,108,108,108,108,108,108,108,108,108,108,108
1196,2020-08-22,passenger,0,296,296,296,296,296,296,296,296,296,296,296,296
1197,2020-08-22,passenger,1,80,80,78,80,80,80,80,80,80,80,80,80
1198,2020-08-23,passenger,0,313,313,313,313,313,313,313,313,313,313,313,313
1199,2020-08-23,passenger,1,85,85,85,85,85,85,85,85,85,85,85,85
1200,2020-08-24,passenger,0,308,308,306,308,308,308,308,308,308,308,308,308
1201,2020-08-24,passenger,1,110,110,110,110,110,110,110,110,110,110,110,110
1202,2020-08-25,passenger,0,255,255,255,255,255,255,255,255,255,255,255,255
1203,2020-08-25,passenger,1,95,95,95,95,95,95,95,95,95,95,95,95
1204,2020-08-26,passenger,0,260,260,260,260,260,260,260,260,260,260,260,260
1205,2020-08-26,passenger,1,97,97,93,97,97,97,97,97,97,97,97,97
1206,2020-08-27,passenger,0,276,276,276,276,276,276,276,276,276,276,276,276
1207,2020-08-27,passenger,1,112,112,112,112,112,112,112,112,112,112,112,112
1208,2020-08-28,passenger,0,305,305,305,305,305,305,305,305,305,305,305,305
1209,2020-08-28,passenger,1,112,112,112,112,112,112,112,112,112,112,112,112
1210,2020-08-29,passenger,0,295,295,295,295,295,295,295,295,295,295,295,295
1211,2020-08-29,passenger,1,79,79,79,79,79,79,79,79,79,79,79,79
1212,2020-08-30,passenger,0,295,295,295,295,295,295,295,295,295,295,295,295
1213,2020-08-30,passenger,1,86,86,86,86,86,86,86,86,86,86,86,86
1214,2020-08-31,passenger,0,307,307,307,307,307,307,307,307,307,307,307,307
1215,2020-08-31,passenger,1,145,145,145,145,145,145,145,145,145,145,145,145
1216,2020-09-01,passenger,0,277,277,277,277,277,277,277,277,277,277,277,277
1217,2020-09-01,passenger,1,129,129,129,129,129,129,129,129,129,129,129,129
1218,2020-09-02,passenger,0,314,314,313,314,314,314,314,314,314,314,314,314
1219,2020-09-02,passenger,1,128,128,128,128,128,128,128,128,128,128,128,128
1220,2020-09-03,passenger,0,316,316,316,316,316,316,316,316,316,316,316,316
1221,2020-09-03,passenger,1,146,146,146,146,146,146,146,146,146,146,146,146
1222,2020-09-04,passenger,0,336,336,336,336,336,336,336,336,336,336,336,336
1223,2020-09-04,passenger,1,153,153,153,153,153,153,153,153,153,153,153,153
1224,2020-09-05,passenger,0,344,344,344,344,344,344,344,344,344,344,344,344
1225,2020-09-05,passenger,1,98,98,98,98,98,98,98,98,98,98,98,98
1226,2020-09-06,passenger,0,346,346,346,346,346,346,346,346,346,346,346,346
1227,2020-09-06,passenger,1,98,98,95,98,98,98,98,98,98,98,98,98
1228,2020-09-07,passenger,0,323,323,323,323,323,323,323,323,323,323,323,323
1229,2020-09-07,passenger,1,142,142,142,142,142,142,142,142,142,142,142,142
1230,2020-09-08,passenger,0,274,274,274,274,274,274,274,274,274,274,274,274
1231,2020-09-08,passenger,1,118,118,118,118,118,118,118,118,118,118,118,118
1232,2020-09-09,passenger,0,295,295,295,295,295,295,295,295,295,295,295,295
1233,2020-09-09,passenger,1,125,125,125,125,125,125,125,125,125,125,125,125
1234,2020-09-10,passenger,0,306,306,306,306,306,306,306,306,306,306,306,306
1235,2020-09-10,passenger,1,127,127,127,127,127,127,127,127,127,127,127,127
1236,2020-09-11,passenger,0,332,332,332,332,332,332,332,332,332,332,332,332
1237,2020-09-11,passenger,1,142,142,142,142,142,142,142,142,142,142,142,142
1238,2020-09-12,passenger,0,319,319,319,319,319,319,319,319,319,319,319,319
1239,2020-09-12,passenger,1,94,94,94,94,94,94,94,94,94,94,94,94
1240,2020-09-13,passenger,0,322,322,320,322,322,322,322,322,322,322,322,322
1241,2020-09-13,passenger,1,106,106,106,106,106,106,106,106,106,106,106,106
1242,2020-09-14,passenger,0,320,320,320,320,320,320,320,320,320,320,320,320
1243,2020-09-14,passenger,1,136,136,136,136,136,136,136,136,136,136,136,136
1244,2020-09-15,passenger,0,266,266,266,266,266,266,266,266,266,266,266,266
1245,2020-09-15,passenger,1,110,110,110,110,110,110,110,110,110,110,110,110
1246,2020-09-16,passenger,0,297,297,297,297,297,297,297,297,297,297,297,297
1247,2020-09-16,passenger,1,119,119,119,119,119,119,119,119,119,119,119,119
1248,2020-09-17,passenger,0,311,311,311,311,311,311,311,311,311,311,311,311
1249,2020-09-17,passenger,1,132,132,132,132,132,132,132,132,132,132,132,132
1250,2020-09-18,passenger,0,330,330,328,330,330,330,330,330,330,330,330,330
1251,2020-09-18,passenger,1,151,151,151,151,151,151,151,151,151,151,151,151
1252,2020-09-19,passenger,0,322,322,321,322,322,322,322,322,322,322,322,322
1253,2020-09-19,passenger,1,101,101,101,101,101,101,101,101,101,101,101,101
1254,2020-09-20,passenger,0,327,327,327,327,327,327,327,327,327,327,327,327
1255,2020-09-20,passenger,1,103,103,103,103,103,103,103,103,103,103,103,103
1256,2020-09-21,passenger,0,313,313,313,313,313,313,313,313,313,313,313,313
1257,2020-09-21,passenger,1,128,128,128,128,128,128,128,128,128,128,128,128
1258,2020-09-22,passenger,0,259,259,259,259,259,259,259,259,259,259,259,259
1259,2020-09-22,passenger,1,114,114,114,114,114,114,114,114,114,114,114,114
1260,2020-09-23,passenger,0,290,290,289,290,290,290,290,290,290,290,290,290
1261,2020-09-23,passenger,1,124,124,124,124,124,124,124,124,124,124,124,124
1262,2020-09-24,passenger,0,291,291,291,291,291,291,291,291,291,291,291,291
1263,2020-09-24,passenger,1,141,141,141,141,141,141,141,141,141,141,141,141
1264,2020-09-25,passenger,0,331,331,331,331,331,331,331,331,331,331,331,331
1265,2020-09-25,passenger,1,144,144,144,144,144,144,144,144,144,144,144,144
1266,2020-09-26,passenger,0,307,307,307,307,307,307,307,307,307,307,307,307
1267,2020-09-26,passenger,1,94,94,94,94,94,94,94,94,94,94,94,94
1268,2020-09-27,passenger,0,311,311,311,311,311,311,311,311,311,311,311,311
1269,2020-09-27,passenger,1,103,103,103,103,103,103,103,103,103,103,103,103
1270,2020-09-28,passenger,0,290,290,290,290,290,290,290,290,290,290,290,290
1271,2020-09-28,passenger,1,133,133,133,133,133,133,133,133,133,133,133,133
1272,2020-09-29,passenger,0,252,252,252,252,252,252,252,252,252,252,252,252
1273,2020-09-29,passenger,1,110,110,110,110,110,110,110,110,110,110,110,110
1274,2020-09-30,passenger,0,266,266,266,266,266,266,266,266,266,266,266,266
1275,2020-09-30,passenger,1,126,126,126,126,126,126,126,126,126,126,126,126
